CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G029400.v2.1	1.45107431849187e-07	3.78340288694983e-09	24	8	14.3295189207454
BraR500.01G029500.v2.1	1	1	0	0	0
BraR500.01G029600.v2.1	1	1	0	0	0
BraR500.01G029700.v2.1	0.0169344012359746	0.00723137994720809	24	22	1.05182133701499
BraR500.01G029800.v2.1	0.399174366309351	0.239559078783061	0	0	0
BraR500.01G029900.v2.1	3.81181655548208e-06	2.95268678383772e-07	24	8	0.302288148957249
BraR500.01G030000.v2.1	1	1	0	0	0
BraR500.01G030100.v2.1	0.000659636742234934	0.000178054090448398	24	8	10.8434824894957
BraR500.01G030200.v2.1	0.13999101526716	0.0762362328916305	28	2	3.84135758879592
BraR500.01G030300.v2.1	1	1	20	6	0.346482322781408
BraR500.01G030400.v2.1	2.07128477100213e-05	2.68925303508752e-06	24	8	16.2829014037732
BraR500.01G030500.v2.1	0.0131172307938661	0.00545985137639129	20	16	23.8489439624693
BraR500.01G030600.v2.1	1	1	24	12	2.68347023460295
BraR500.01G030700.v2.1	1	1	28	18	3.11480537112674
BraR500.01G030800.v2.1	0.000318734281673294	7.44472962802759e-05	20	10	1.81726442764943
BraR500.01G030900.v2.1	1	1	0	0	0
BraR500.01G031000.v2.1	0.000112787489221183	2.1944277670911e-05	24	8	1.62988113063499
BraR500.01G031100.v2.1	1.46843247558511e-05	1.67244223236848e-06	28	0	8.3261823484716
BraR500.01G031200.v2.1	2.65403785885956e-05	3.6932974221466e-06	28	4	6.05636958086278
BraR500.01G031300.v2.1	0.00219334484587259	0.000715672890640571	20	6	1.39653589284343
BraR500.01G031400.v2.1	2.04547472381349e-07	6.0101743356537e-09	24	4	9.81817765677521
BraR500.01G031500.v2.1	0.00319462994631708	0.00110404848375916	20	14	3.40118361750729
BraR500.01G031600.v2.1	1	1	0	0	0
BraR500.01G031700.v2.1	1	1	20	18	0.144956890143242
BraR500.01G031800.v2.1	0.00265092305122489	0.000890494754783512	20	10	6.02631754266235
BraR500.01G031900.v2.1	0.470708251791658	0.287840694433321	28	26	0.445477272147525
BraR500.01G032000.v2.1	1	1	0	0	0
BraR500.01G032100.v2.1	1	1	0	0	0
BraR500.01G032200.v2.1	1.24320533143816e-05	1.39896327688173e-06	24	8	9.92247590700023
BraR500.01G032300.v2.1	1.33295876620845e-06	7.68166278194456e-08	24	4	183.994487765599
BraR500.01G032400.v2.1	7.28221160722182e-06	7.08516634228828e-07	28	0	3.50371410077934
BraR500.01G032500.v2.1	1.80424307285136e-06	1.13548659570823e-07	24	4	7.36451712605789
BraR500.01G032600.v2.1	1.80424307285136e-06	1.13548659570823e-07	24	10	5.00631601080076
BraR500.01G032700.v2.1	2.40028919073922e-06	1.66402908956025e-07	24	12	17.4779118639785
BraR500.01G032800.v2.1	0.000432634236491763	0.000108407224615985	24	8	4.362848839921
BraR500.01G032900.v2.1	0.107378698179109	0.0568593551233155	28	12	0.254558441227157
BraR500.01G033000.v2.1	5.03124213411026e-06	4.23793266343034e-07	24	2	4.32749350086167
BraR500.01G033100.v2.1	1	0.837942397340895	0	0	0
BraR500.01G033200.v2.1	8.92209443482258e-05	1.65295769410965e-05	24	6	11.985459941112
BraR500.01G033300.v2.1	1	1	0	0	0
BraR500.01G033400.v2.1	0.498772220265817	0.306337704319295	28	24	0.81317279836453
BraR500.01G033500.v2.1	2.80009054111309e-09	1.6341702205531e-11	24	18	45.9230499041603
BraR500.01G033600.v2.1	1	1	0	0	0
BraR500.01G033700.v2.1	2.65403785885956e-05	3.6932974221466e-06	28	0	3.18374828229243
BraR500.01G033800.v2.1	1	1	20	16	2.26274169979695
BraR500.01G033900.v2.1	1	1	0	0	0
BraR500.01G034000.v2.1	0.00319462994631708	0.00110404848375916	24	22	43.0539641394959
